"Date","S308C_PHOSPHATE_Ld_mg","S308.DS_FLOW_cfd"
"2000-02-07",19.737430036216,14.0270030188411
"2000-04-03",18.6048732356409,13.4119163847507
"2000-04-27",20.9087842705122,15.5569261370361
"2000-04-28",20.6871353785071,15.7483541881789
"2000-04-29",21.0757420505224,15.9041223370203
"2000-04-30",20.7871225870459,15.7845194646469
"2000-05-01",20.6297924034181,15.6881499808087
"2000-05-02",20.2369841919105,15.7283249063033
"2000-05-03",20.0124295719158,15.7469367534979
"2000-05-04",19.9398164638007,15.7232542688543
"2000-05-11",20.1591399848038,15.7821258919535
"2000-05-15",21.0011132375801,15.9322090353599
"2000-05-18",19.2016412892076,15.2896182837795
"2000-06-01",17.6024587336256,13.3397788565843
"2000-08-21",18.6237417199453,13.8615677851475
"2000-11-13",18.4472978949323,13.8521780447977
"2000-12-18",18.5883764931922,12.826325110412
"2001-01-08",18.148821478856,13.4082466558617
"2001-01-22",18.7810710745843,13.0907116202603
"2001-02-05",20.0163663500393,13.205121971438
"2001-03-05",20.0797209941022,13.3631262205813
"2001-03-19",16.1405111150845,11.4400307492921
"2001-04-16",18.1922396380541,12.7369185226964
"2001-05-14",16.0310219393701,11.8799820334714
"2001-10-08",18.7739821251873,13.0119307424071
"2001-12-03",18.7642431339964,13.3437081347242
"2002-01-07",18.3078079757803,13.0703027486291
"2002-01-22",16.2620086681453,11.8799820334714
"2002-02-04",17.8518058045914,12.0929040307141
"2002-03-18",18.2609660205322,13.6165751213908
"2002-04-01",18.4540882056926,13.7267003869803
"2002-04-15",16.3758290606317,11.5636447052593
"2002-04-29",18.0740068609915,13.6372553266283
"2002-05-13",18.2632595995193,13.763449929189
"2002-05-28",17.9755775270675,13.4757678567372
"2002-06-10",17.576278933875,12.606465634299
"2002-07-16",19.3102067475791,14.0270030188411
"2002-07-17",19.5010194014226,14.3362334274991
"2002-08-01",19.1299737756249,14.1706317759162
"2002-08-05",19.3132878883316,14.1893239089284
"2002-08-19",17.2789880023166,12.302254259896
"2002-09-03",18.9666632802464,14.2481644089513
"2002-09-16",18.9033786967122,14.2305498622503
"2002-09-25",20.0661255477162,14.7778585170217
"2002-09-30",18.4012270147193,13.776254201435
"2002-10-09",18.766141383237,14.5105286734188
"2002-10-14",17.6935558710338,12.9144323779223
"2002-10-28",16.2943199729977,11.4660062356954
"2002-11-12",18.353689620363,13.4192156872323
"2002-11-25",17.8016967640862,12.758271647167
"2002-12-09",16.990743830665,12.7002843895166
"2002-12-17",18.8892225322326,14.254493544003
"2002-12-30",19.332738348697,14.2701433156701
"2003-01-13",20.7848560065426,15.4521372132772
"2003-01-27",20.0418069329605,14.37192600998
"2003-02-10",20.0376876123957,15.0748429821358
"2003-02-24",17.2622977678762,11.9295789746108
"2003-03-10",19.2392662458711,13.6940888013915
"2003-03-24",17.6940619695314,12.1968937442382
"2003-04-07",17.2335256282398,12.2567918858192
"2003-04-21",14.0973415192167,9.26105961226524
"2003-05-05",20.0947408018445,14.9648420869214
"2003-05-19",18.7158953498386,14.2732440933483
"2003-06-16",19.583869307571,14.7963775647889
"2003-07-08",20.2426402904531,15.2868132328519
"2003-07-21",15.5086075597653,10.893487042924
"2003-08-04",17.9735135428466,13.6968474238306
"2003-08-25",18.5868029287447,14.9492167690184
"2003-09-02",20.470551694692,15.7610214933796
"2003-09-08",20.3165899971954,15.7679901626957
"2003-09-15",20.8409914808769,16.1405111150845
"2003-09-22",19.6326594717404,15.6344587700712
"2003-09-29",17.0227352923951,12.4076147755538
"2003-10-06",19.9221747252738,15.2036758539787
"2003-10-13",19.4223752170205,15.4333911704562
"2003-10-27",19.5857024886526,14.8235285538549
"2003-11-03",20.8140551612349,15.1864340475442
"2003-11-10",18.5953037846247,13.4654050697017
"2003-11-17",18.3312019002587,13.5028881629564
"2003-11-24",18.0783573961318,13.8662297982533
"2003-12-08",17.545763389949,12.5899363323478
"2003-12-15",19.3920532793069,13.6717415026995
"2004-01-05",17.6472166342671,13.7452439646924
"2004-03-15",19.7357237751379,14.7589900327173
"2004-04-05",20.669678269798,14.8525671098348
"2004-04-19",18.925241734338,14.0348926061162
"2004-05-03",18.5629822939317,13.2448623000875
"2004-05-17",17.8912907490533,13.0009416208316
"2004-06-07",18.073626152523,13.0173803471747
"2004-06-21",16.0904761573422,11.1346490997409
"2004-07-26",17.6415536081656,12.7512044799439
"2004-08-23",17.0770734514243,11.9295789746108
"2004-09-13",19.4002165899461,14.2240668573722
"2004-09-16",20.2059736794741,14.9802270057609
"2004-09-29",20.2411753787787,15.0537895729379
"2004-10-04",20.7547880339781,15.624889319055
"2004-10-14",21.3341854118981,16.5677470783139
"2004-10-18",22.2840907788431,16.5315181400175
"2004-10-25",21.8831154992995,16.4450361903763
"2004-11-01",20.9201973544124,15.9785549318031
"2004-11-08",20.8440359934468,16.0691230328716
"2004-11-15",19.6324701426203,14.676643085019
"2004-11-23",19.6870991145134,14.8350688505937
"2004-12-06",19.113645470595,14.1232128838163
"2004-12-16",21.6895974395341,15.1808283025624
"2004-12-20",20.7853389816788,14.1480809503943
"2005-01-31",20.214913327331,14.4591711137441
"2005-02-14",19.9200356870251,13.9487738472346
"2005-02-28",18.5635338776273,12.20916383683
"2005-03-14",19.2269431306779,13.2789081414972
"2005-03-29",20.3380619603952,15.1619122278213
"2005-04-04",19.1211783251715,13.2185449917701
"2005-04-12",19.3092211889491,13.8161597456085
"2005-04-18",21.4167149566028,15.2061148795781
"2005-04-26",20.0080121075405,14.8663485510378
"2005-05-02",19.3579121688016,14.3274742474092
"2005-05-10",20.6980202838657,15.0110449275259
"2005-05-16",19.3060467270751,14.0485513550473
"2005-05-24",20.0797023684864,14.7231160938144
"2005-05-31",20.1747157615658,15.2806142837255
"2005-06-07",19.1190388188729,13.6940888013915
"2005-06-13",18.4936164764858,13.3118329261937
"2005-06-21",19.3128669243178,14.4225177960961
"2005-07-05",20.340068454779,15.6813575018629
"2005-07-11",21.2690442707803,15.6486434050632
"2005-07-19",20.7813474432676,16.2541387987493
"2005-07-25",21.6179901469175,16.2566979812081
"2005-08-02",20.3516689002984,15.7821258919535
"2005-08-08",20.1907158676683,15.3504735595007
"2005-08-16",20.0510593493616,15.455939499227
"2005-08-22",20.9512765625442,15.882372360324
"2005-08-30",19.6107858941668,15.0516596466801
"2005-09-06",19.7227533218,14.209324575635
"2005-09-13",18.2880360238685,13.2317902185202
"2005-09-20",19.9427245945459,14.5720865664182
"2005-09-27",21.2887320721333,16.7507706358387
"2005-10-03",19.0063417640646,13.7914060064556
"2005-11-01",20.7447717966898,15.4977477245293
"2005-11-14",20.7046798646163,15.721073242908
"2005-11-22",20.3376033326553,15.0879511380885
"2005-11-29",20.0661680276975,15.6176516517548
"2005-12-05",21.0091454389265,15.8051387518497
"2005-12-13",20.6511708014389,15.7166968683082
"2005-12-19",20.8946291325483,15.5193507248641
"2005-12-27",20.229217804759,14.4423204233923
"2006-01-03",19.7702917713567,15.1163314211992
"2006-01-09",18.2547758330554,12.630758326868
"2006-01-17",17.3117778251396,12.335044082719
"2006-01-31",17.4081997337966,12.302254259896
"2006-02-14",18.5431796666356,13.1960721359181
"2006-02-21",19.9182751905698,14.4845531870155
"2006-03-06",20.3502754761464,14.8208463886349
"2006-03-14",19.8220611428778,15.2629348953911
"2006-03-20",19.7903612252927,14.4870563172337
"2006-03-28",18.237971162267,12.6927937177875
"2006-04-03",19.5901112539174,14.2010395241009
"2006-04-17",20.0603029082451,14.8757143070254
"2006-05-22",17.7469301211359,12.0071372089567
"2006-05-30",17.5487518777142,12.1968937442382
"2006-06-05",18.4317401049013,13.3318736770771
"2006-08-07",17.5113760476396,13.0805592487962
"2006-10-09",18.5650809305887,13.4961767283684
"2006-10-23",18.2882036263159,13.2577657049234
"2007-01-08",17.0177725030529,12.119932703102
"2007-01-22",18.2554975941838,13.1495521202832
"2007-02-12",18.0829977756883,12.9954014404559
"2007-02-26",16.1734552708039,10.6928163474619
"2007-03-12",18.4536858721527,13.6745623790411
"2007-03-26",18.7166963401968,13.7608692825955
"2007-04-09",18.9005361964237,13.6801803713454
"2007-04-23",18.1196960530247,13.323905507428
"2007-11-26",13.398363418346,8.44429847573812
"2008-02-06",17.8172946099553,12.8900409247981
"2008-02-20",18.167107857224,12.9672305634892
"2008-03-19",16.2821435765544,11.8277962803009
"2008-04-02",17.7175642263316,12.7002843895166
"2008-05-14",17.1820212787872,12.233261388409
"2008-08-28",15.4840049521253,10.7981768631197
"2008-09-10",19.5801928328417,15.0748429821358
"2008-09-24",20.3308905473376,14.8586198736661
"2008-10-08",19.8654548522541,15.1926260177922
"2008-10-22",17.766038982834,13.561346363443
"2008-11-05",19.1117533572018,13.9050031841793
"2008-11-19",19.5414453042198,13.8777906206544
"2008-12-03",20.0490735943382,14.0427204347365
"2008-12-17",17.0610035338124,12.6852465121521
"2009-01-07",17.9145710072132,12.5209434608608
"2009-01-21",17.9158688659288,12.3667927810336
"2009-02-04",19.8650567113935,14.308228649694
"2009-02-18",18.649643469552,13.9116921723301
"2009-03-11",16.8933255215046,12.8328825109582
"2009-03-25",18.4611147135813,13.3859408983474
"2009-04-08",18.1181907884508,13.0651347784706
"2009-05-06",18.1183728639464,13.0494686617262
"2009-07-22",16.608419248877,12.065124466607
"2009-08-26",15.5062645831145,11.3288051141819
"2009-09-09",15.7596219130252,10.8469670272891
"2009-11-04",17.8804735115768,12.7928771763445
"2009-11-18",18.6779413627324,13.592404760463
"2009-12-09",17.7341307964605,12.7996568633298
"2009-12-23",16.8069900485623,11.41336250221
"2010-02-10",17.9784371229538,12.245095846056
"2010-02-24",16.1490866797869,11.9295789746108
"2010-03-03",18.8745523424848,13.1156505686075
"2010-04-07",19.2980204162008,14.5105286734188
"2010-04-21",16.9601223089586,11.7727365031178
"2010-05-12",19.9458436405678,15.5031923840775
"2010-05-26",19.6306186547055,15.1419822849734
"2010-06-16",19.6598104608063,15.0954622693385
"2010-06-30",19.2517910728931,15.0176845682958
"2010-07-14",19.4046621620147,15.1419822849734
"2010-07-28",18.2262129246386,14.3141899192105
"2010-08-04",18.5378625253579,14.3634752554623
"2010-09-15",18.9032126025667,14.1410386677689
"2010-09-29",15.3892481247283,10.6356579336219
"2010-10-27",17.5957823986009,12.9323433044888
"2010-11-03",17.9605743604754,13.5062270642219
"2010-11-17",17.6861375147737,12.9499390663792
"2010-12-01",18.6687247076274,13.4008665485641
"2010-12-13",19.977697137756,13.9615399780577
"2011-01-05",15.4728731117564,11.2681804923655
"2011-02-03",14.0921601604747,9.74835473862104
"2011-02-17",17.5724007494773,12.9672305634892
"2011-03-02",18.192792888414,13.222979588838
"2011-03-16",18.4507225558136,13.8063316566723
"2011-04-06",15.4373135986711,10.0949793467063
"2011-04-20",17.5643685777801,12.845869706485
"2011-05-04",17.6416602520817,12.845869706485
"2011-06-08",16.4503151046236,12.1065096827699
"2011-06-22",14.912324052638,10.6928163474619
"2011-08-10",17.5704560025394,12.20916383683
"2011-09-07",15.5914849912232,10.6356579336219
"2011-09-21",14.2385949579352,9.59420405879378
"2011-11-16",17.464115325522,12.8523005968153
"2011-12-07",17.7451528552551,13.1007619561138
"2011-12-21",16.5617993381319,11.6942648876764
"2012-01-04",14.5750671945564,9.37106050747957
"2012-01-18",16.4721871794422,11.8277962803009
"2012-02-08",17.9264322024706,12.7224255153939
"2012-03-07",18.1070545007759,13.1303207583553
"2012-03-21",17.018965820617,12.1591534162553
"2012-04-04",18.2514490056578,13.1156505686075
"2012-04-18",18.104641145713,13.561346363443
"2012-05-02",17.3420887086845,12.7369185226964
"2012-06-20",15.6809787857061,10.9804984199137
"2012-09-20",18.5440883445718,13.7078064376203
"2012-10-03",18.8826159661901,13.8521780447977
"2012-10-17",19.559961937056,14.9648420869214
"2012-11-14",17.4018496482823,12.5815680826773
"2012-11-28",18.2070710002783,13.3707890933268
"2012-12-05",16.8550779655119,12.0929040307141
"2013-01-23",17.5699405828905,12.036551094163
"2013-02-06",18.3612216801056,13.4860243569044
"2013-04-03",18.6122533429385,13.833129849827
"2013-04-17",17.1542845238156,12.302254259896
"2013-05-08",16.4224951664217,11.3577926510551
"2013-06-05",15.9748914079085,11.2299592795453
"2013-06-19",18.6606740603503,13.8731823175682
"2013-07-10",19.9020449905854,15.0817634249803
"2013-07-24",20.178934887387,15.3831443417903
"2013-08-07",20.9812954150221,16.0372748700078
"2013-08-21",20.9284812123364,16.1162968569639
"2013-09-04",19.6712246620908,14.909050727293
"2013-10-07",20.4039320073506,14.9878316051461
"2013-10-21",18.4222097400507,13.6430862469391
"2013-11-04",19.060667034314,13.6430862469391
"2013-11-18",17.7069316424349,12.744087012175
"2013-12-02",17.0072697808538,11.4660062356954
"2014-03-17",16.5251874638951,10.9379388054949
"2014-04-07",18.0105450752136,12.758271647167
"2014-05-19",17.8259349344966,12.5029249553581
"2014-06-09",16.4306423390249,11.41336250221
"2014-06-23",16.5411800509292,11.2036419712279
"2014-07-07",11.280603012364,5.68218105336564
"2014-07-21",16.8761630839989,11.913318453739
"2014-09-08",15.2073321651819,10.2873512393537
"2014-09-22",16.3999266122108,11.5636447052593
"2014-10-06",16.6215185728336,11.6310859860548
"2014-10-20",16.8315028643226,12.2567918858192
"2014-11-03",17.6531640765632,12.335044082719
"2014-12-01",18.3042190416378,13.1684206045876
"2014-12-15",18.7375139183107,13.5390168870449
"2015-01-20",19.3669088187933,14.0150506853172
"2015-02-02",18.9068603162416,13.7988966781847
"2015-02-16",19.6958591765739,14.5310732026504
"2015-03-02",19.1771074875355,14.2142628572756
"2015-03-16",20.0567834525054,15.0395036156905
"2015-04-06",18.0945901318936,13.2662763945913
"2015-05-04",19.1785723810381,14.1926852566311
"2015-05-18",19.5662065908669,14.6103795332657
"2015-06-01",16.1221619764163,11.4400307492921
"2015-07-20",15.0373430098806,10.0537363881722
"2015-09-14",16.9480330843122,12.4371735777954
"2015-10-26",17.9652147400319,13.1777229972499
"2015-11-23",15.7762889655104,10.2873512393537
"2015-12-07",15.9615332442336,10.5104947906679
"2015-12-21",18.1394986803209,12.9083900634663
"2016-01-04",16.7372949298555,11.0605411275872
"2016-02-01",19.6343036704913,14.6714590402314
"2016-02-15",21.3470121910825,15.9398404196224
"2016-02-29",21.1511464091808,15.9041223370203
"2016-03-14",20.2424820250417,15.1548856898093
"2016-03-28",20.2047416970588,14.8672036173575
"2016-04-11",19.9368063875419,14.7494205817011
"2016-04-25",19.7727949015748,14.4744775350268
"2016-05-09",19.2374085130662,14.4090947757639
"2016-05-23",19.3632264495453,13.8258921825268
"2016-06-06",19.4779989779842,15.17393388478
"2016-06-20",20.4173101332967,15.2698156564833
"2016-07-06",18.0120678932119,13.4407992588995
"2016-07-18",19.4898610322147,14.694070486618
"2016-08-01",19.2152181725855,14.5238702903564
"2016-08-15",18.6963094173287,14.2076730475966
"2016-08-29",18.7990292500819,14.0368553152841
"2016-09-12",18.8925553080927,14.1050635653106
"2016-09-26",19.5150948482286,15.128910203406
"2016-10-10",20.7567916012812,15.4941014123763
"2016-10-24",20.542815215047,14.9333434198621
"2016-11-07",15.1907724491428,10.2003398623641
"2017-01-17",17.748416753708,12.7512044799439
"2017-02-13",17.3280408577596,11.6547175905881
"2017-02-27",18.0494863848703,12.8961947903725
"2017-03-14",20.1476238903536,13.1543027230418
"2017-03-27",17.5251294312772,12.4752734240276
"2017-04-10",17.9294756134374,12.606465634299
"2017-05-08",16.5437408717909,10.9379388054949
"2017-05-22",16.4462704319153,11.617956694613
"2017-09-13",17.5172383255169,11.9799040584983
"2017-09-25",20.6077382776237,15.7714563706722
"2017-12-18",20.396497028863,15.0028694825107
"2018-02-26",18.3408144145298,13.1590308642377
"2018-03-26",18.3011908218427,12.5646185243635
"2018-04-23",17.1760511118007,11.7164655976565
"2018-06-04",21.060713206456,14.9953788107815
"2018-06-18",20.4417596242035,15.3983345072843
"2018-07-16",21.1601962447007,15.7575188628284
"2018-07-30",20.3508650338886,14.9802270057609
"2018-08-13",19.257624409486,13.8685526796695
"2018-08-27",19.2941668468849,14.4578849399334
"2018-09-10",19.0128946539396,14.0407692146052
"2018-09-24",19.0206230843621,14.3477942499001
"2019-02-11",18.4676721141274,13.3318736770771
"2019-02-25",20.6640490798611,14.9725641330154
"2019-03-11",20.0675405755454,15.0176845682958
"2019-03-25",18.4203514579373,13.2273946070471
"2019-04-08",16.6799102460745,11.6963036243662
"2019-06-03",16.2986184137579,10.9804984199137
"2019-11-18",18.0794248709667,12.6544748534853
"2019-12-02",18.8021749591212,12.9557361840635
"2020-01-13",19.3701486017013,14.3506636923281
"2020-02-10",16.6287681846396,11.4582841896015
"2020-03-09",18.1473433769835,12.7860512112741
"2020-03-23",16.5332641876043,11.6354243876534
"2020-04-06",17.5652054011248,12.2308775970538
"2020-05-04",15.7272405035222,10.5624545295986
"2020-05-18",14.7374453174381,9.44917828674352
"2020-10-19",19.0335375068731,13.9336710790489
"2020-11-02",20.0965281124186,14.6158891890766
"2020-11-16",20.0623502184083,15.1820767421753
"2020-11-30",20.812487733005,15.2103689121253
"2020-12-14",20.4176456251858,15.299651812769
"2020-12-28",20.9752881308566,15.4578352343919
"2021-03-08",20.4696882211428,14.2732440933483
"2021-03-22",20.4226447162827,14.287079825201
"2021-04-05",17.4574707828034,12.1591534162553
"2021-05-03",17.2615962596047,11.8454958574003
"2021-05-17",17.1941060180023,11.79142863613
"2021-06-01",13.4812510781518,8.44429847573812
"2021-06-14",17.5365662964681,11.5401142078491
"2021-11-01",18.1946348487801,12.6852465121521
"2022-01-10",19.3240621684235,14.320115862478
"2022-02-21",19.6935324801161,14.5936660522919
"2022-03-07",18.8222206157829,13.7787954988637
"2022-03-21",19.24064650834,13.942329141792
"2022-04-04",19.4302689350125,14.2886053785098
"2022-04-18",19.1464305572353,14.2191768720781
"2022-05-02",19.3266264627917,14.4514291395905
"2022-05-16",19.6620754674372,14.3245373877359
"2022-05-31",20.0903552533115,15.0664747324653
"2023-01-22",18.912142441368,13.6546470693402
"2023-01-23",19.6436949054498,14.071540873272
"2023-02-06",18.9196572378705,13.0335532064203
"2023-02-20",19.4823241341988,13.7685913286894
"2023-03-02",19.6846136806305,13.8615677851475
"2023-03-20",20.080703003857,13.776254201435
"2023-04-03",20.1522452153786,14.5800911832008
